StateAbbr,NAME,FIPS,2022Turnout,2022BlackProp,2022HispProp,2022Median Income,2022Age,2020Turnout,2020BlackProp,2020HispProp,2020Median Income,2020Age,2018Turnout,2018BlackProp,2018HispProp,2018Median Income,2018Age,2016Turnout,2016BlackProp,2016HispProp,2016Median Income,2016Age,2014Turnout,2014BlackProp,2014HispProp,2014Median Income,2014Age,2010Turnout,2010BlackProp,2010HispProp,2010Median Income,2010Age,NP2022,NP2018,NP2016,NP2014,2022Population,Affiliation2022,,,,,,,,,,,
AZ,"Coconino County, Arizona",4005,0.48826681,0.015286272,0.147292768,32661,31.7,0.65035676,0.013560251,0.143693675,25357,31,0.512477501,0.01332934,0.140254035,26904,30.6,0.524303224,0.015471086,0.137110326,22646,30.7,0.365498877,0.014791963,0.137560099,21331,31,0.406892478,0.010749181,0.131493506,21465,30.8,4,4,5,5,144705,Democrat,,,,,,,,,,,
AZ,"Gila County, Arizona",4007,0.52867265,0.007282053,0.192366012,30377,50.6,0.640908124,0.007261449,0.19039483,26686,50.4,0.48920898,0.00593633,0.187116105,22546,49.7,0.491898569,0.006243066,0.185486752,21256,48.9,0.377103723,0.00599151,0.184196687,21514,48,0.434002658,0.002552936,0.175401712,21140,46.9,3,4,4,4,53419,Republican,,,,,,,,,,,
AZ,"Graham County, Arizona",4009,0.387230692,0.019738382,0.335084389,30641,34.1,0.530007992,0.017831036,0.331114244,25888,33.7,0.395864605,0.019852689,0.328757359,24069,33.3,0.40634028,0.019744731,0.320978443,23528,32.4,0.279492188,0.021387794,0.312829997,23214,32,0.367529028,0.02256453,0.297724119,18729,31.5,1,1,1,1,38453,Republican,,,,,,,,,,,
AZ,"Greenlee County, Arizona",4011,0.359175808,0.018032268,0.482653169,35556,35.5,0.536766895,0.018489171,0.472688854,34227,35.7,0.381116782,0.022411616,0.464436027,29915,34.2,0.399465072,0.018972246,0.465091067,29080,33.3,0.316816817,0.014204545,0.472840909,28846,33.5,0.421284081,0.002885309,0.459365232,27230,35.2,1,1,1,1,9483,Republican,,,,,,,,,,,
AZ,"La Paz County, Arizona",4012,0.352259286,0.005635154,0.28169774,28557,57.3,0.436912298,0.009745662,0.27691942,21150,57.4,0.317524727,0.008212164,0.271194628,19942,56,0.32854425,0.003792356,0.261820331,19137,55.1,0.224904618,0.002408099,0.247542756,20658,54.6,0.290269667,0.01026814,0.22623972,19994,52.5,1,1,1,1,16681,Republican,,,,,,,,,,,
AZ,"Maricopa County, Arizona",4013,0.451947087,0.057029419,0.316586287,40585,37.1,0.658297066,0.056583618,0.311439118,34032,36.6,0.491776216,0.054700225,0.308208231,31222,36.1,0.516477129,0.052846132,0.302868328,29426,35.8,0.31855391,0.051591156,0.299210971,28691,35.3,0.406483141,0.047442961,0.290020819,29318,34.1,22,22,24,27,4430871,Republican,,,,,,,,,,,
AZ,"Mohave County, Arizona",4015,0.383650199,0.011305659,0.173729981,28564,52.9,0.594315506,0.009365018,0.167186419,25453,52.3,0.434737899,0.010977172,0.162478647,22980,50.9,0.447034167,0.010312873,0.157084698,21155,49.7,0.296572588,0.010830592,0.153598838,20701,48.6,0.351462175,0.009308304,0.143841909,21120,46.3,3,3,6,6,214229,Republican,,,,,,,,,,,
AZ,"Navajo County, Arizona",4017,0.51328122,0.011147419,0.118831108,26613,38.7,0.634245442,0.010646498,0.116812217,22479,38.2,0.468744359,0.008868037,0.113417046,20473,36.4,0.476560657,0.008363445,0.110499127,18131,35.8,0.36136409,0.00559127,0.109583306,17446,35.4,0.405572584,0.008116944,0.104941154,19352,33.8,2,2,2,2,107110,Republican,,,,,,,,,,,
AZ,"Pima County, Arizona",4019,0.512327905,0.034573333,0.380932144,34141,39,0.664588799,0.035090845,0.375429957,28683,38.7,0.521272459,0.035277262,0.369537972,26645,38.3,0.534051632,0.035219438,0.361059782,24415,38.1,0.382198975,0.035670557,0.35375434,24266,37.9,0.467570691,0.03455709,0.33625275,24252,37.3,7,8,8,8,1042393,Democrat,,,,,,,,,,,
AZ,"Pinal County, Arizona",4021,0.449112532,0.045846429,0.312333559,35313,39.8,0.554188439,0.045024231,0.304721836,30021,39.8,0.385727981,0.044748774,0.298705569,26956,38.9,0.416486953,0.045832034,0.291928653,25370,38.3,0.264441486,0.046424544,0.28974267,25255,36.6,0.347559714,0.042016781,0.288769712,26759,35.7,9,8,8,8,433338,Republican,,,,,,,,,,,
AZ,"Santa Cruz County, Arizona",4023,0.455365194,0.002968352,0.830553117,29063,37.3,0.67915062,0.008541872,0.832553548,23612,37.2,0.486552124,0.005323716,0.835029195,21444,36.6,0.494346849,0.00416783,0.832191119,20770,36.4,0.355379388,0.004571429,0.828232804,20149,36.2,0.426200356,0.003669844,0.820003909,18959,35.2,1,1,3,3,47838,Democrat,,,,,,,,,,,
AZ,"Yavapai County, Arizona",4025,0.635067675,0.006487827,0.151704999,33032,54.5,0.738301275,0.006785831,0.146775332,27704,54.1,0.595088793,0.00567117,0.144499099,25478,52.9,0.620061352,0.005302261,0.1405488,23805,51.9,0.434809836,0.005559481,0.138996392,22731,50.8,0.502763399,0.005385645,0.131042722,22846,48.1,8,5,6,6,237830,Republican,,,,,,,,,,,
AZ,"Yuma County, Arizona",4027,0.319320667,0.019420279,0.652631939,28484,35.3,0.522013253,0.021757081,0.640675503,25088,34.8,0.346838615,0.021642793,0.633549697,22639,34.3,0.360644583,0.020807508,0.61966039,21129,34,0.22558328,0.020466312,0.606940577,20492,33.6,0.321391804,0.01980832,0.582870579,20955,33.9,1,0,0,0,204374,Republican,,,,,,,,,,,
AR,"Arkansas County, Arkansas",5001,0.34062043,0.257225094,0.03812265,31730,41.4,0.397527412,0.25116829,0.033669275,27167,41,0.355157728,0.258055617,0.030567204,23086,41.4,0.348812478,0.263449836,0.029942377,21568,41.2,0.3510069,0.256720216,0.029107683,21870,41.6,0.329452055,0.243879716,0.022152063,20705,42,1,2,2,2,17024,Republican,,,,,,,,,,,
AR,"Ashley County, Arkansas",5003,0.376127689,0.248448838,0.061205174,24862,43.1,0.522768065,0.24885,0.0561,22614,42.3,0.400706436,0.256756099,0.053415786,21802,41.7,0.389893075,0.259183382,0.051455524,21425,41.5,0.381338489,0.260670803,0.050100294,20669,40.7,0.346829688,0.259378107,0.043523457,19906,38.6,2,2,2,2,19018,Republican,,,,,,,,,,,
AR,"Baxter County, Arkansas",5005,0.452541926,0.002392287,0.026745772,27517,52.1,0.546411651,0.001895712,0.024236316,25261,52.3,0.421408934,0.001795289,0.022489629,23287,52.1,0.42572572,0.002463895,0.020394223,20752,51.8,0.442493494,0.002794382,0.018467221,19751,51.1,0.438595969,0.000700686,0.016888953,20008,50.1,1,1,1,1,41801,Republican,,,,,,,,,,,
AR,"Benton County, Arkansas",5007,0.469541264,0.018755584,0.173529289,39724,35.7,0.658639649,0.01556433,0.167551461,34225,35.5,0.453761338,0.016831416,0.164402657,32021,35.3,0.478041739,0.014818681,0.160685231,30172,35.1,0.39765397,0.01346024,0.15829432,28650,34.9,0.38163934,0.010818871,0.147967472,26238,34.4,3,3,4,4,286528,Republican,,,,,,,,,,,
AR,"Boone County, Arkansas",5009,0.435789182,0.003265891,0.028915087,29274,41.9,0.587800562,0.002131912,0.025609594,25631,42.9,0.404890641,0.004183652,0.024109633,23067,42.4,0.401862687,0.003458352,0.023028873,20132,42.4,0.369261547,0.001614248,0.021415696,20237,41.5,0.519807146,0.001716154,0.01836012,20518,40.6,1,1,1,1,37662,Republican,,,,,,,,,,,
AR,"Bradley County, Arkansas",5011,0.349734946,0.260204569,0.160022942,28810,40.2,0.470542231,0.275242943,0.153817677,27341,40.3,0.359731374,0.290098648,0.151077822,23006,40.2,0.357736895,0.291906994,0.141762797,20473,40.9,0.344601167,0.286320255,0.137062566,20402,40.3,0.341680513,0.290170132,0.11436673,18523,40.1,1,1,1,1,10461,Republican,,,,,,,,,,,
AR,"Calhoun County, Arkansas",5013,0.407244502,0.208254766,0.048816258,23517,44.2,0.513636364,0.221511628,0.041860465,23918,45.3,0.427644231,0.216262976,0.039600154,25395,45.5,0.425496293,0.218809981,0.038003839,19559,44.9,0.375320737,0.247436384,0.008545385,18582,44.9,0.378556313,0.214505336,0.034906855,19346,40.4,1,1,0,0,4773,Republican,,,,,,,,,,,
AR,"Carroll County, Arkansas",5015,0.443481259,0.00363162,0.155736549,28633,44.6,0.576510001,0.00894448,0.1509871,25367,44.8,0.443943075,0.012012766,0.149962348,22352,44.8,0.443503245,0.01148429,0.145214879,21050,44.4,0.385822835,0.008144502,0.138746109,20654,44.7,0.413012801,0.005746913,0.121834563,19817,43.7,2,2,2,2,28362,Republican,,,,,,,,,,,
AR,"Chicot County, Arkansas",5017,0.425063939,0.535763142,0.061364081,23888,43.2,0.378627303,0.53781271,0.057413975,21086,43.4,0.429127631,0.541381858,0.053574728,19176,42.7,0.41734706,0.542497095,0.051657878,16888,43.7,0.400324713,0.539820698,0.051701628,16408,42,0.333628613,0.546603867,0.039745497,13003,41.9,1,2,2,2,10234,Democrat,,,,,,,,,,,
AR,"Clark County, Arkansas",5019,0.351634141,0.24020681,0.050864037,24408,31.7,0.466955641,0.242066156,0.048296853,19884,32.6,0.380019201,0.240071476,0.046906411,21981,34.1,0.374958208,0.235760889,0.044657027,17147,33.6,0.380283255,0.241052632,0.042719298,16287,34.1,0.417766051,0.231815622,0.038296582,14411,33.1,1,3,2,2,21469,Republican,,,,,,,,,,,
AR,"Clay County, Arkansas",5021,0.342034046,0.006741418,0.007979638,26214,42.7,0.417311875,0.00489463,0.022093814,21806,42.7,0.351533795,0.006174889,0.019918996,19602,43,0.344498409,0.004999342,0.018089725,18747,44,0.32437085,0.000898761,0.016241895,19040,43.8,0.323795899,0.001104498,0.011474505,17155,43,2,2,2,2,14537,Republican,,,,,,,,,,,
AR,"Cleburne County, Arkansas",5023,0.496963361,0.003848004,0.027296777,27871,49.5,0.582984867,0.009057176,0.024179069,25366,49.5,0.475075342,0.00554895,0.024494649,24220,49.4,0.472507493,0.005588776,0.024035643,22227,47.9,0.479230732,0.004342263,0.022874423,19889,46.8,0.442372965,0.005604858,0.018721781,18387,46,1,1,1,1,24948,Republican,,,,,,,,,,,
AR,"Cleveland County, Arkansas",5025,0.43827367,0.131425543,0,26707,42.5,0.569435536,0.134813345,0,24239,42.5,0.412354721,0.112326769,0.018721128,24504,42.7,0.406019752,0.105094407,0.02244389,22816,42.5,0.413543113,0.115854368,0.008491334,23465,41.4,0.366401712,0.12646824,0.01550918,21724,39.1,1,1,1,1,7548,Republican,,,,,,,,,,,
AR,"Columbia County, Arkansas",5027,0.341364329,0.355925486,0.029990752,25216,35.1,0.458145961,0.361642676,0.027519052,21103,35.5,0.341991576,0.349531224,0.027205759,20087,36,0.342010045,0.348394571,0.02561238,18312,36,0.418170944,0.36,0.025286885,17397,35.8,0.383210699,0.369203425,0.01987397,18172,36.9,1,1,1,1,22707,Republican,,,,,,,,,,,
AR,"Conway County, Arkansas",5029,0.418990156,0.110191512,0.043787893,27224,42.2,0.545683363,0.101028954,0.040392438,23742,42.7,0.408777588,0.109155266,0.038840524,22137,41.7,0.40682233,0.118233618,0.037511871,21445,41,0.395914765,0.118158205,0.03716647,20279,40.1,0.388194799,0.119046488,0.034996913,18433,39.6,1,1,1,1,20782,Republican,,,,,,,,,,,
AR,"Craighead County, Arkansas",5031,0.339509766,0.162421874,0.054701994,30690,34.4,0.434125761,0.152189657,0.051374667,26631,34.4,0.341444867,0.138333601,0.049696786,25403,34.1,0.348062016,0.138340267,0.047198787,22385,33.9,0.347029887,0.136104573,0.045525116,21884,33.4,0.313772173,0.123970041,0.041551929,20807,33.3,1,1,1,1,111038,Republican,,,,,,,,,,,
AR,"Crawford County, Arkansas",5033,0.385770293,0.012724242,0.085075834,29525,39.2,0.517831362,0.015954244,0.079644475,25202,39.2,0.368779868,0.015655013,0.075473812,24844,38.7,0.373437812,0.013322137,0.06988874,22071,38.8,0.355039459,0.014088152,0.064488476,20629,38.6,0.333180305,0.013343644,0.057932147,20741,37.3,1,2,2,2,60593,Republican,,,,,,,,,,,
AR,"Crittenden County, Arkansas",5035,0.30618327,0.50067786,0.029700699,29059,35.8,0.355124286,0.4859759,0.027097414,25325,35.3,0.338865876,0.485361027,0.024687328,23291,35.1,0.337967975,0.507160025,0.023247359,22625,34.7,0.295116593,0.512098382,0.021804991,22395,34.2,0.321342518,0.494997336,0.020444813,20448,33.3,1,1,1,1,47945,Republican,,,,,,,,,,,
AR,"Cross County, Arkansas",5037,0.38842122,0.195281393,0.02133476,27870,40.7,0.500930797,0.177907819,0.020571911,26143,40.7,0.449490629,0.194611131,0.019414049,24561,41.2,0.44355767,0.23273126,0.018581568,20944,40.3,0.393964604,0.224097755,0.016652458,19490,40.1,0.377249981,0.229497354,0.013723545,19288,38.4,1,1,1,1,16827,Republican,,,,,,,,,,,
AR,"Dallas County, Arkansas",5039,0.396615444,0.441285538,0.012669963,26853,45.8,0.465628357,0.43055946,0.016446444,23445,45.1,0.368715084,0.416173305,0.030812702,20699,43.7,0.360225141,0.410829672,0.02959421,20614,43.4,0.389621225,0.41563993,0.025396027,20498,43.4,0.395816573,0.43321256,0.020652174,16550,41.7,1,1,1,1,6472,Republican,,,,,,,,,,,
AR,"Desha County, Arkansas",5041,0.352622507,0.476384581,0.067523261,24105,40.7,0.382317368,0.4741723,0.063615878,21278,40.8,0.398029788,0.470766383,0.05871961,20206,39.1,0.381305471,0.477112964,0.052476704,18564,39.3,0.353893263,0.483812093,0.045627678,17293,39.6,0.367278798,0.466631713,0.039922103,17526,38.3,2,2,2,2,11285,Republican,,,,,,,,,,,
AR,"Drew County, Arkansas",5043,0.393634714,0.268877463,0.040325842,27190,37.5,0.48158321,0.284619175,0.035755352,25168,37.3,0.37303966,0.288239109,0.032915361,22718,37,0.37223536,0.287296661,0.029484161,17741,36.8,0.356899074,0.287463245,0.027318899,17893,37.7,0.315054764,0.285991588,0.023563032,17788,36.8,1,1,1,1,17309,Republican,,,,,,,,,,,
AR,"Faulkner County, Arkansas",5045,0.422526097,0.114195376,0.044041056,33136,33.8,0.584506739,0.115040064,0.041602564,28061,33.3,0.422871815,0.113579924,0.040484904,26749,32.5,0.429521973,0.111811455,0.039479475,24823,31.9,0.385958071,0.110115106,0.039871312,24458,31.5,0.340871456,0.100096886,0.036198385,21797,31.5,1,1,1,1,124611,Republican,,,,,,,,,,,
AR,"Franklin County, Arkansas",5047,0.395,0.005594406,0.036130536,27426,42.5,0.515713135,0.009839753,0.031937026,22065,41.8,0.387807755,0.009673791,0.030652418,21585,41.3,0.388523743,0.009214001,0.028147649,20442,41,0.396841644,0.009632517,0.025612472,19457,40.3,0.380315828,0.004291373,0.020851673,16983,41.4,2,2,2,2,17160,Republican,,,,,,,,,,,
AR,"Fulton County, Arkansas",5049,0.412592515,0.001887877,0.005745711,23442,47.4,0.465274205,0.003333062,0.006259654,19813,48.7,0.396989652,0.005848917,0.015075377,18302,48.1,0.393942537,0.000738552,0.012965698,17644,48.2,0.342341413,0.001800622,0.010803732,17937,47.6,0.364994775,0,0.008154611,16169,46.7,1,2,2,2,12183,Republican,,,,,,,,,,,
AR,"Garland County, Arkansas",5051,0.42198831,0.079223363,0.062026974,28878,45.4,0.574101151,0.083549569,0.057540664,25191,45.1,0.416396881,0.081702206,0.055282005,23364,44.9,0.422353395,0.081951009,0.052142217,21777,44.1,0.409377177,0.082889137,0.050979298,20801,44.1,0.413717357,0.081215238,0.045303809,20179,44,1,1,1,1,100021,Republican,,,,,,,,,,,
AR,"Grant County, Arkansas",5053,0.450599986,0.02574631,0.032071912,32543,40.2,0.583022923,0.026276812,0.028800263,30432,40.1,0.401185914,0.02991264,0.026595156,26446,40.4,0.40416697,0.043666186,0.009309542,25265,39.3,0.392412567,0.025480182,0.024369934,23699,39.7,0.395610238,0.028090842,0.019482358,24959,39.2,1,1,1,1,18022,Republican,,,,,,,,,,,
AR,"Greene County, Arkansas",5055,0.331311556,0.02489446,0.031183357,28344,37.8,0.443646002,0.023143129,0.028895723,25432,37.7,0.326727338,0.016135177,0.027878,22989,37.9,0.332794633,0.009395359,0.02615156,22851,38.2,0.343255026,0.008424482,0.024482197,21203,38.2,0.296216428,0.007381771,0.020644755,20691,37.3,1,1,1,1,45954,Republican,,,,,,,,,,,
AR,"Hempstead County, Arkansas",5057,0.322425547,0.309727005,0.13584868,27486,40.4,0.445805347,0.301037105,0.128554967,23447,40.8,0.320474585,0.304886911,0.126532837,21193,39.9,0.326896369,0.30335915,0.125270173,19618,38.5,0.341031115,0.295686694,0.123823543,19073,38.9,0.309900114,0.302105772,0.113465512,18473,37.1,1,2,2,2,20037,Republican,,,,,,,,,,,
AR,"Hot Spring County, Arkansas",5059,0.364794572,0.114793685,0.037701108,27291,42.6,0.475045648,0.112781062,0.035257077,24404,40.9,0.332367187,0.120286396,0.03424821,21474,41.3,0.334010425,0.112739234,0.032685407,20990,40.9,0.360406685,0.118249842,0.030471497,21007,40.2,0.337651855,0.101221267,0.026292431,19694,39.6,1,1,1,1,33129,Republican,,,,,,,,,,,
AR,"Howard County, Arkansas",5061,0.414223546,0.216761875,0.133656781,26254,39.7,0.520815074,0.205170724,0.126629984,23012,39.6,0.375668163,0.206214056,0.121816416,22130,38.8,0.373670778,0.210498999,0.114035738,20813,38.6,0.381134075,0.216879795,0.102959445,19879,37.3,0.328907475,0.210044999,0.089998548,17867,38.8,1,1,2,2,12779,Republican,,,,,,,,,,,
AR,"Independence County, Arkansas",5063,0.370905725,0.019176998,0.071115801,26297,39.1,0.478909613,0.019129972,0.066223227,24530,39.4,0.364871211,0.018597037,0.061855947,22186,39.4,0.36525387,0.019497705,0.059978396,20802,39.2,0.379005646,0.025121402,0.059222484,20046,38.5,0.347855762,0.021975885,0.051147413,19574,38.7,1,2,2,2,37910,Republican,,,,,,,,,,,
AR,"Izard County, Arkansas",5065,0.401680672,0.018111725,0.026913006,23679,47.7,0.470498702,0.010444248,0.02397764,20569,48,0.405859268,0.018732945,0.022273029,21417,48,0.410504939,0.012331922,0.018869326,19375,48.1,0.397105214,0.011166987,0.016787457,18260,47.4,0.412246777,0.015327075,0.013127017,17488,47,3,3,2,2,13748,Republican,,,,,,,,,,,
AR,"Jackson County, Arkansas",5067,0.296453268,0.121603908,0.031816015,22082,40.2,0.330218762,0.115270878,0.029630944,19998,40,0.303973751,0.124412192,0.028156749,20464,39.9,0.300273696,0.171306087,0.026807659,18461,40.8,0.291196227,0.166741801,0.026879297,17779,40.9,0.275307943,0.16680544,0.022037191,15495,40,1,1,1,1,16784,Republican,,,,,,,,,,,
AR,"Jefferson County, Arkansas",5069,0.323855449,0.55965578,0.023754743,27414,39.5,0.465581051,0.557814541,0.021754767,24259,39.5,0.362328234,0.566412019,0.020333977,22645,38.8,0.356342774,0.561124542,0.018912758,21296,38.7,0.346709527,0.555193892,0.017775099,20707,38,0.316212671,0.534322536,0.015590144,19306,36.5,1,2,2,2,66934,Democrat,,,,,,,,,,,
AR,"Johnson County, Arkansas",5071,0.385907347,0.01608486,0.144108004,23868,39,0.508630485,0.015561851,0.139754485,21368,38.4,0.407935898,0.016127192,0.137955955,20192,38,0.408451478,0.017675312,0.133487032,19419,38,0.358028793,0.018960102,0.1292699,18897,38.1,0.331070762,0.01604448,0.113979349,18263,37.1,1,1,1,1,25925,Republican,,,,,,,,,,,
AR,"Lafayette County, Arkansas",5073,0.389265762,0.334395412,0.035207902,26858,48.3,0.49066816,0.357609988,0.029429251,21970,48,0.386566892,0.366305134,0.024873463,21400,46.3,0.376065341,0.387680651,0.009962116,18141,45.3,0.411999306,0.377080233,0.018671357,16695,43.7,0.349522693,0.378541989,0.014039155,14252,42.7,1,1,1,1,6277,Republican,,,,,,,,,,,
AR,"Lawrence County, Arkansas",5075,0.365210421,0.013962357,0.017714356,24368,39.8,0.423797626,0.014051239,0.016231603,21097,40.4,0.363239875,0.010378547,0.014397984,20000,41.1,0.356602187,0.007212533,0.012355897,18393,41.8,0.342143019,0.007982287,0.011070326,18258,40.8,0.346307611,0.002652826,0.00911188,15596,39.7,1,1,1,1,16258,Republican,,,,,,,,,,,
AR,"Lee County, Arkansas",5077,0.277130947,0.553081006,0.029194553,21746,41.6,0.257716263,0.557179516,0.027334598,18564,42.3,0.278241293,0.56533305,0.017769738,17469,41.8,0.268189941,0.574072181,0.014722421,13279,40.9,0.31770512,0.565855581,0.021672742,13662,40.1,0.359327772,0.551778878,0.016061257,15000,40.1,1,1,1,1,8666,Republican,,,,,,,,,,,
AR,"Lincoln County, Arkansas",5079,0.246094468,0.298401967,0.044637369,27327,40.6,0.31107627,0.302455189,0.040894713,22201,38.7,0.272203207,0.313399051,0.037677985,21079,38.6,0.270521887,0.311230714,0.035952637,19431,37.6,0.264773127,0.295613973,0.034365479,18934,37.2,0.262091737,0.304724354,0.025910019,17373,36.2,1,2,1,1,13016,Republican,,,,,,,,,,,
AR,"Little River County, Arkansas",5081,0.404335229,0.186127745,0.040086494,29207,42.3,0.533354212,0.192952612,0.036857027,26289,42.8,0.405800104,0.222436982,0.008617218,26117,42.6,0.402176145,0.209575143,0.032022828,21589,41.6,0.408997955,0.204637411,0.029878618,20919,41.1,0.364,0.211715481,0.016964625,19516,41.2,0,1,1,1,12024,Republican,,,,,,,,,,,
AR,"Logan County, Arkansas",5083,0.371958912,0.015813997,0.031627995,27157,43.5,0.485389514,0.01484805,0.030621213,22401,43,0.331111111,0.01346693,0.029507745,21221,41.5,0.328213371,0.017369501,0.02703442,19637,42.8,0.380680806,0.018075828,0.024583126,19035,42.6,0.37190132,0.007750221,0.023959256,19650,41.3,1,2,2,2,21247,Republican,,,,,,,,,,,
AR,"Lonoke County, Arkansas",5085,0.403784799,0.055295321,0.048322834,35773,37,0.526651659,0.055369517,0.045542146,31434,36.7,0.389590145,0.06064593,0.04426225,29629,36.1,0.396402321,0.058937415,0.040615048,28667,35.8,0.378544395,0.061596166,0.036951995,26718,35.4,0.343734037,0.063891504,0.030981381,24959,35.3,2,4,5,5,74292,Republican,,,,,,,,,,,
AR,"Madison County, Arkansas",5087,0.445136371,0.000477983,0.063093744,27094,41.1,0.587536372,0.001037028,0.058256573,22083,41,0.459601434,0.005411794,0.055735258,22131,42.6,0.467039485,0.006979253,0.05247129,22462,42.3,0.433484473,0.003758919,0.051478084,20782,41,0.436460704,0.003095376,0.043335268,20218,38.5,1,1,1,1,16737,Republican,,,,,,,,,,,
AR,"Marion County, Arkansas",5089,0.433028195,0.00520556,0.025081337,23779,51.7,0.550655896,0.006873267,0.02363439,20213,52.1,0.38684763,0.008821024,0.022265482,19506,51.7,0.383597293,0.003596684,0.020970495,18231,51.5,0.353845023,0.002661183,0.021168501,16802,50.9,0.411621021,0,0.013171226,18098,48.7,1,1,1,1,16905,Republican,,,,,,,,,,,
AR,"Miller County, Arkansas",5091,0.347461574,0.251932899,0.037603674,28480,39.9,0.49972504,0.250327473,0.034447892,24142,39.7,0.346857525,0.247811879,0.032107681,23710,38.9,0.347480591,0.251706133,0.028992809,22287,37.6,0.343563694,0.247421733,0.02806808,21965,37.6,0.33342738,0.242659357,0.024368147,20750,37.2,1,1,0,0,42682,Republican,,,,,,,,,,,
